Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C1368,P173,Category_8,466.87,2023-01-24
C4609,P054,Category_10,121.27,2023-04-22
C3061,P339,Category_9,345.82,2023-08-28
C4604,P400,Category_10,259.96,2023-02-16
C1764,P241,Category_7,166.09,2023-12-23
C2190,P093,Category_6,144.91,2023-02-24
C2494,P404,Category_3,464.74,2023-02-10
C2595,P385,Category_9,456.4,2023-08-29
C0187,P291,Category_3,259.0,2023-11-06
C3069,P068,Category_6,132.96,2023-03-04
C0499,P388,Category_3,55.66,2023-05-17
C3306,P409,Category_7,82.51,2023-01-03
C2811,P319,Category_6,263.51,2023-10-02
C4861,P290,Category_2,157.38,2023-03-25
C3313,P062,Category_2,25.82,2023-02-26
C0200,P345,Category_5,230.31,2023-06-02
C2380,P374,Category_9,374.36,2023-09-06
C3380,P343,Category_1,446.39,2023-12-25
C0894,P360,Category_9,294.72,2023-05-27
C4689,P400,Category_10,363.03,2023-05-17
C1636,P152,Category_9,185.21,2023-01-07
C2846,P032,Category_5,250.64,2023-02-10
C1893,P418,Category_4,366.17,2023-08-01
C4100,P052,Category_10,365.19,2023-11-05
C2506,P439,Category_3,215.14,2023-12-13
C3038,P233,Category_6,274.12,2023-06-11
C2109,P360,Category_9,462.31,2023-12-23
C2969,P087,Category_6,317.84,2023-04-23
C2589,P190,Category_4,323.07,2023-09-20
C4932,P240,Category_3,393.39,2023-03-06
C4773,P414,Category_7,62.04,2023-06-11
C2991,P002,Category_1,263.83,2023-06-29
C2989,P076,Category_4,479.92,2023-05-24
C0562,P051,Category_5,184.02,2023-01-02
C4256,P250,Category_1,150.99,2023-11-26
C0717,P167,Category_2,302.6,2023-06-06
C0086,P404,Category_3,114.45,2023-11-10
C4621,P087,Category_6,280.19,2023-03-30
C1599,P149,Category_3,82.05,2023-07-29
C3266,P086,Category_1,292.0,2023-11-02
C3692,P082,Category_4,303.18,2023-07-07
C2414,P284,Category_8,212.11,2023-04-25
C2892,P141,Category_9,194.46,2023-07-09
C4955,P304,Category_2,126.5,2023-06-12
C3722,P096,Category_7,168.81,2023-08-09
C1697,P154,Category_1,251.68,2023-09-23
C3070,P416,Category_8,127.59,2023-06-21
C0065,P025,Category_8,392.5,2023-03-21
C2046,P351,Category_9,355.97,2023-01-16
C4987,P372,Category_3,138.31,2023-11-30
C3782,P483,Category_10,53.23,2023-03-23
C4875,P470,Category_9,5.09,2023-07-13
C3744,P397,Category_6,300.38,2023-10-03
C1294,P278,Category_9,109.63,2023-07-23
C3103,P041,Category_6,11.23,2023-10-21
C4155,P071,Category_5,182.75,2023-09-20
C2684,P320,Category_2,481.19,2023-01-13
C2204,P022,Category_9,346.52,2023-08-03
C1047,P028,Category_1,429.59,2023-10-19
C2508,P442,Category_1,76.65,2023-04-23
C2315,P059,Category_5,41.28,2023-01-06
C1242,P424,Category_1,10.71,2023-04-30
C0141,P055,Category_4,478.05,2023-12-06
C1606,P027,Category_5,153.6,2023-02-26
C0569,P126,Category_9,232.45,2023-03-13
C3187,P486,Category_9,200.29,2023-05-04
C2024,P307,Category_10,366.58,2023-10-03
C4525,P210,Category_5,158.43,2023-09-21
C2446,P304,Category_2,270.05,2023-07-28
C3491,P214,Category_3,497.81,2023-09-29
C3315,P248,Category_9,224.81,2023-04-13
C2260,P377,Category_1,277.88,2023-09-20
C1024,P446,Category_6,253.75,2023-07-02
C1964,P462,Category_6,402.58,2023-10-20
C0707,P094,Category_4,137.09,2023-03-28
C0671,P308,Category_9,89.37,2023-01-08
C2082,P099,Category_5,378.28,2023-12-24
C3283,P017,Category_9,210.73,2023-06-12
C3437,P293,Category_10,457.29,2023-01-29
C2194,P389,Category_1,323.86,2023-05-02
C3384,P404,Category_3,284.35,2023-12-26
C2484,P358,Category_4,39.88,2023-05-11
C2108,P371,Category_5,366.55,2023-12-05
C3120,P386,Category_3,344.59,2023-11-12
C2133,P155,Category_10,321.84,2023-03-12
C0542,P367,Category_1,137.62,2023-02-08
C0115,P211,Category_8,473.64,2023-08-15
C0117,P316,Category_3,164.22,2023-11-09
C0367,P488,Category_5,80.35,2023-07-04
C1711,P325,Category_2,493.66,2023-01-20
C1879,P088,Category_7,374.39,2023-07-29
C0735,P444,Category_10,210.32,2023-06-23
C0770,P324,Category_10,468.28,2023-10-12
C3778,P053,Category_6,50.1,2023-01-17
C2108,P011,Category_7,48.39,2023-12-13
C2504,P142,Category_3,342.81,2023-08-08
C2144,P390,Category_5,93.1,2023-07-25
C1875,P273,Category_4,458.98,2023-10-23
C4583,P297,Category_2,420.98,2023-03-19
C1155,P265,Category_7,156.65,2023-06-08
C0316,P034,Category_4,444.98,2023-06-07
C2104,P378,Category_2,26.23,2023-11-19
C3976,P293,Category_10,276.58,2023-01-24
C2775,P325,Category_2,468.1,2023-09-10
C1797,P167,Category_2,428.41,2023-09-17
C0507,P171,Category_3,181.26,2023-05-18
C0898,P221,Category_4,95.52,2023-05-05
C0857,P262,Category_3,109.22,2023-11-05
C1311,P464,Category_2,259.68,2023-08-16
C2927,P020,Category_9,300.4,2023-01-01
C3387,P338,Category_8,21.24,2023-12-12
C4635,P431,Category_6,209.71,2023-03-23
C0841,P172,Category_3,416.04,2023-04-08
C0204,P350,Category_2,224.94,2023-01-08
C2670,P471,Category_5,88.74,2023-01-13
C3413,P494,Category_6,477.66,2023-12-30
C3962,P366,Category_5,136.81,2023-12-29
C2337,P393,Category_6,400.22,2023-09-15
C1014,P397,Category_6,100.93,2023-08-17
C4402,P364,Category_2,214.47,2023-10-18
C0451,P104,Category_5,247.76,2023-12-13
C1920,P478,Category_4,252.81,2023-01-17
C1973,P452,Category_7,260.65,2023-10-31
C1926,P248,Category_9,116.35,2023-07-03
C4186,P054,Category_10,260.38,2023-04-21
C0010,P354,Category_5,243.45,2023-02-21
C1114,P046,Category_9,108.32,2023-08-24
C0189,P313,Category_4,494.15,2023-10-27
C2331,P146,Category_9,433.45,2023-10-29
C2648,P450,Category_9,444.35,2023-08-25
C0574,P276,Category_1,344.36,2023-02-03
C1693,P131,Category_9,84.15,2023-02-28
C0502,P095,Category_8,286.21,2023-11-02
C0223,P224,Category_7,411.61,2023-03-02
C3182,P291,Category_3,24.17,2023-02-20
C4452,P392,Category_1,250.44,2023-06-20
C1744,P213,Category_9,201.08,2023-02-09
C0468,P213,Category_9,110.0,2023-09-13
C0232,P240,Category_3,192.23,2023-07-22
C4824,P194,Category_1,491.83,2023-09-04
C0053,P095,Category_8,363.01,2023-06-16
C4333,P319,Category_6,153.27,2023-03-04
C1060,P244,Category_8,304.65,2023-02-23
C3852,P247,Category_8,127.09,2023-05-05
C1296,P204,Category_2,307.37,2023-10-03
C2680,P366,Category_5,448.6,2023-11-26
C4050,P274,Category_5,280.65,2023-02-06
C0495,P403,Category_3,368.0,2023-06-26
C1055,P258,Category_8,229.4,2023-10-31
C2379,P033,Category_3,264.44,2023-07-29
C4519,P411,Category_5,349.06,2023-08-06
C1915,P038,Category_7,407.14,2023-09-14
C2913,P191,Category_4,331.43,2023-03-06
C2600,P213,Category_9,488.86,2023-08-23
C3104,P361,Category_8,410.81,2023-09-06
C4422,P225,Category_6,389.69,2023-11-09
C0023,P165,Category_10,423.33,2023-06-03
C1006,P467,Category_6,144.2,2023-02-11
C3469,P341,Category_10,218.86,2023-07-14
C4884,P459,Category_9,284.41,2023-02-17
C0708,P467,Category_6,233.88,2023-07-03
C1699,P148,Category_4,424.49,2023-01-11
C2595,P075,Category_9,18.4,2023-06-05
C1138,P218,Category_4,108.54,2023-11-05
C3372,P339,Category_9,441.44,2023-10-27
C3532,P292,Category_2,34.25,2023-08-17
C3369,P265,Category_7,117.36,2023-08-07
C4673,P418,Category_4,178.87,2023-01-06
C0417,P240,Category_3,376.62,2023-10-13
C1432,P258,Category_8,282.29,2023-03-02
C3279,P421,Category_5,477.53,2023-01-07
C2143,P059,Category_5,117.8,2023-05-05
C4064,P303,Category_10,436.7,2023-12-30
C3474,P139,Category_1,145.04,2023-12-10
C0342,P149,Category_3,126.52,2023-10-17
C3942,P022,Category_9,251.7,2023-04-18
C4519,P121,Category_2,40.25,2023-06-06
C0778,P002,Category_1,195.23,2023-05-03
C0576,P449,Category_10,181.06,2023-02-21
C0596,P190,Category_4,84.25,2023-07-02
C3971,P386,Category_3,431.09,2023-11-23
C3942,P028,Category_1,196.02,2023-02-05
C4413,P114,Category_2,491.05,2023-01-07
C3869,P260,Category_7,450.36,2023-06-06
C0166,P259,Category_4,101.43,2023-04-03
C2053,P178,Category_10,255.04,2023-07-13
C0113,P351,Category_9,302.89,2023-12-28
C2373,P472,Category_7,410.39,2023-04-29
C1247,P013,Category_1,443.39,2023-03-03
C1613,P023,Category_7,313.89,2023-03-19
C1052,P101,Category_4,22.39,2023-10-19
C2046,P333,Category_2,243.23,2023-06-27
C2223,P027,Category_5,442.98,2023-05-07
C3061,P231,Category_1,358.47,2023-02-11
C1910,P439,Category_3,435.72,2023-04-12
C4588,P134,Category_2,338.67,2023-05-09
C3984,P083,Category_6,26.8,2023-11-17
C3825,P283,Category_10,484.16,2023-02-07
C1072,P408,Category_6,459.42,2023-02-26
C4881,P200,Category_1,67.66,2023-11-29
C2568,P328,Category_4,60.78,2023-12-26
C3935,P119,Category_7,271.84,2023-07-09
C0699,P165,Category_10,379.74,2023-12-03
C2357,P291,Category_3,194.18,2023-07-14
C0395,P345,Category_5,72.51,2023-07-17
C3551,P032,Category_5,257.73,2023-08-18
C3561,P210,Category_5,172.1,2023-05-17
C3973,P047,Category_2,179.13,2023-03-17
C2232,P108,Category_7,324.27,2023-05-29
C3317,P329,Category_9,443.38,2023-10-15
C1808,P135,Category_5,281.5,2023-09-27
C2679,P152,Category_9,345.36,2023-10-31
C3734,P175,Category_3,331.67,2023-02-24
C2692,P429,Category_2,277.82,2023-09-08
C4884,P268,Category_5,158.83,2023-01-22
C0204,P161,Category_5,192.01,2023-09-18
C1901,P076,Category_4,161.27,2023-08-05
C4788,P242,Category_3,459.16,2023-11-22
C1952,P208,Category_9,414.18,2023-01-27
C3557,P490,Category_4,291.78,2023-04-29
C0483,P037,Category_2,456.56,2023-08-13
C4974,P267,Category_8,443.77,2023-11-20
C1269,P420,Category_6,464.21,2023-02-16
C0336,P315,Category_7,114.78,2023-06-22
C1455,P256,Category_7,360.16,2023-10-11
C1995,P455,Category_5,306.57,2023-04-30
C1472,P274,Category_5,368.25,2023-06-20
C3075,P422,Category_4,135.37,2023-10-15
C1882,P458,Category_1,348.93,2023-05-15
C2608,P060,Category_2,207.87,2023-02-08
C3497,P433,Category_7,417.88,2023-12-23
C0633,P357,Category_6,398.71,2023-01-29
C3146,P178,Category_10,109.62,2023-02-16
C2570,P335,Category_6,96.01,2023-02-18
C1776,P264,Category_1,360.28,2023-03-18
C1401,P085,Category_4,277.49,2023-08-01
C1259,P315,Category_7,280.82,2023-04-11
C3105,P391,Category_6,377.5,2023-06-23
C4186,P281,Category_1,428.21,2023-04-28
C2249,P369,Category_6,123.29,2023-11-12
C3167,P434,Category_9,279.99,2023-01-25
C2716,P077,Category_3,415.33,2023-01-18
C2479,P280,Category_6,437.03,2023-10-06
C1160,P455,Category_5,147.27,2023-06-12
C1192,P195,Category_10,56.56,2023-12-14
C3824,P349,Category_2,120.25,2023-11-04
C0626,P378,Category_2,473.02,2023-04-09
C4143,P257,Category_8,233.93,2023-07-11
C0747,P182,Category_4,212.19,2023-09-15
C3287,P296,Category_7,11.48,2023-05-26
C0310,P314,Category_5,30.25,2023-06-02
C4217,P445,Category_7,336.0,2023-08-27
C0634,P271,Category_8,296.96,2023-09-29
C1128,P305,Category_7,289.89,2023-11-09
C0662,P326,Category_2,59.61,2023-08-28
C4373,P004,Category_4,179.27,2023-09-12
C3214,P215,Category_10,407.12,2023-02-20
C2970,P131,Category_9,91.58,2023-07-03
C4251,P378,Category_2,441.93,2023-01-05
C3501,P054,Category_10,65.13,2023-09-24
C3614,P027,Category_5,88.73,2023-01-14
C0660,P111,Category_3,241.49,2023-07-31
C2571,P036,Category_2,472.92,2023-03-17
C1513,P005,Category_4,168.13,2023-02-02
C3451,P104,Category_5,330.82,2023-07-04
C3651,P202,Category_1,296.39,2023-11-05
C0862,P123,Category_7,79.06,2023-07-27
C2537,P331,Category_3,127.84,2023-08-17
C1495,P437,Category_2,465.43,2023-12-17
C2720,P304,Category_2,96.49,2023-10-08
C2918,P196,Category_9,349.03,2023-10-06
C2213,P091,Category_4,482.52,2023-02-21
C1407,P067,Category_3,64.16,2023-09-20
C4929,P272,Category_3,202.6,2023-06-12
C1705,P393,Category_6,115.85,2023-06-14
C2060,P419,Category_8,114.67,2023-02-22
C2139,P126,Category_9,63.9,2023-01-19
C0776,P327,Category_9,326.53,2023-10-22
C2052,P092,Category_10,374.44,2023-07-22
C3779,P468,Category_2,340.01,2023-04-30
C3273,P099,Category_5,462.7,2023-03-18
C2671,P460,Category_9,77.11,2023-02-24
C2903,P122,Category_7,163.32,2023-02-16
C0360,P482,Category_10,175.56,2023-12-30
C2154,P332,Category_6,119.88,2023-04-25
C0189,P278,Category_9,75.39,2023-01-15
C2385,P165,Category_10,245.92,2023-04-24
C0733,P018,Category_10,418.05,2023-01-19
C1399,P166,Category_2,477.5,2023-11-09
C0371,P152,Category_9,69.02,2023-08-18
C3048,P151,Category_3,412.46,2023-12-25
C3937,P224,Category_7,413.17,2023-11-02
C0720,P239,Category_8,197.54,2023-02-25
C1802,P177,Category_9,59.46,2023-10-17
C2635,P035,Category_6,495.05,2023-11-25
C4158,P497,Category_8,329.52,2023-05-24
C3381,P423,Category_4,491.19,2023-10-25
C0846,P243,Category_5,244.41,2023-03-18
C4167,P155,Category_10,200.62,2023-08-31
C0701,P074,Category_3,127.36,2023-08-20
C0915,P313,Category_4,491.87,2023-11-04
C1244,P251,Category_9,130.36,2023-03-29
C2491,P044,Category_1,16.76,2023-11-06
C4423,P361,Category_8,258.67,2023-09-07
C4410,P432,Category_9,191.64,2023-04-13
C1961,P120,Category_10,134.38,2023-04-19
C0454,P217,Category_8,319.13,2023-07-06
C2831,P495,Category_8,185.31,2023-12-03
C3690,P395,Category_4,204.11,2023-07-23
C0569,P124,Category_10,16.41,2023-07-02
C2809,P068,Category_6,296.59,2023-12-28
C1138,P003,Category_5,65.43,2023-12-24
C1261,P467,Category_6,110.83,2023-03-08
C3635,P318,Category_8,359.97,2023-08-11
C0814,P338,Category_8,160.06,2023-09-08
C3744,P487,Category_1,85.79,2023-12-08
C0226,P018,Category_10,290.82,2023-02-14
C1411,P274,Category_5,111.38,2023-01-24
C4515,P177,Category_9,139.13,2023-06-25
C0557,P232,Category_7,312.56,2023-04-04
C4839,P139,Category_1,371.23,2023-10-07
C4485,P365,Category_7,371.13,2023-11-02
C4509,P127,Category_5,243.71,2023-04-24
C0944,P048,Category_7,229.88,2023-10-16
C4184,P293,Category_10,394.88,2023-08-10
C4512,P126,Category_9,100.55,2023-07-05
C2477,P018,Category_10,80.34,2023-07-08
C1134,P347,Category_3,334.02,2023-06-15
C3250,P403,Category_3,207.71,2023-05-11
C0172,P380,Category_3,356.45,2023-07-17
C0198,P324,Category_10,132.02,2023-06-24
C3248,P158,Category_1,165.81,2023-04-17
C1123,P450,Category_9,448.86,2023-11-07
C0089,P026,Category_10,213.72,2023-09-19
C4502,P313,Category_4,297.52,2023-06-22
C0084,P412,Category_3,57.81,2023-10-22
C0567,P172,Category_3,93.52,2023-09-13
C1463,P256,Category_7,22.76,2023-06-16
C0026,P392,Category_1,215.06,2023-08-09
C2028,P464,Category_2,494.52,2023-12-08
C3384,P088,Category_7,437.57,2023-03-20
C4943,P275,Category_4,318.29,2023-04-01
C1325,P169,Category_2,431.24,2023-01-07
C2832,P126,Category_9,299.11,2023-09-18
C3205,P164,Category_4,187.54,2023-04-08
C0766,P067,Category_3,90.91,2023-04-11
C2590,P287,Category_3,328.26,2023-05-17
C4252,P355,Category_10,100.56,2023-05-16
C1261,P032,Category_5,211.63,2023-10-20
C2170,P048,Category_7,413.77,2023-09-26
C2233,P152,Category_9,68.97,2023-05-22
C3534,P365,Category_7,68.87,2023-03-22
C0363,P138,Category_8,116.08,2023-04-06
C2521,P173,Category_8,278.2,2023-09-13
C4794,P240,Category_3,129.6,2023-04-06
C3670,P099,Category_5,254.08,2023-02-14
C1985,P463,Category_7,154.48,2023-12-09
C1332,P423,Category_4,255.59,2023-12-30
C0721,P056,Category_2,142.43,2023-11-26
C4176,P018,Category_10,490.11,2023-09-19
C1309,P341,Category_10,248.9,2023-10-30
C1819,P442,Category_1,373.1,2023-10-05
C0296,P235,Category_4,351.77,2023-05-21
C1757,P271,Category_8,247.83,2023-06-25
C3756,P428,Category_5,123.24,2023-03-30
C4982,P024,Category_4,257.81,2023-04-30
C1114,P044,Category_1,342.08,2023-12-04
C3522,P172,Category_3,232.66,2023-03-04
C2600,P451,Category_2,45.55,2023-07-07
C3498,P328,Category_4,13.9,2023-08-22
C1941,P380,Category_3,167.3,2023-04-08
C3596,P193,Category_6,79.36,2023-02-07
C0398,P233,Category_6,453.56,2023-03-12
C3600,P240,Category_3,92.04,2023-12-04
C4564,P448,Category_7,200.17,2023-12-26
C3971,P373,Category_8,357.48,2023-08-02
C2702,P493,Category_10,408.63,2023-11-25
C4967,P251,Category_9,241.47,2023-05-01
C1244,P149,Category_3,94.66,2023-08-03
C0221,P189,Category_2,139.09,2023-12-06
C3904,P385,Category_9,212.39,2023-01-19
C2864,P009,Category_2,185.47,2023-03-11
C0741,P049,Category_2,177.59,2023-11-03
C1121,P170,Category_9,70.27,2023-01-06
C3030,P262,Category_3,457.09,2023-12-05
C1792,P203,Category_4,19.73,2023-12-31
C4272,P444,Category_10,222.8,2023-03-28
C2698,P395,Category_4,490.26,2023-02-03
C3757,P395,Category_4,331.56,2023-01-25
C1215,P144,Category_2,180.93,2023-11-29
C2894,P336,Category_5,77.32,2023-07-09
C1209,P193,Category_6,482.12,2023-08-21
C2095,P223,Category_2,11.92,2023-10-18
C1936,P493,Category_10,342.29,2023-05-27
C2489,P098,Category_3,440.67,2023-04-02
C1079,P083,Category_6,17.45,2023-10-10
C1573,P229,Category_1,363.96,2023-03-29
C0609,P476,Category_9,499.42,2023-04-11
C0066,P095,Category_8,321.62,2023-12-11
C4052,P108,Category_7,210.27,2023-04-06
C1029,P401,Category_3,437.83,2023-01-16
C2467,P156,Category_6,279.32,2023-10-08
C2364,P005,Category_4,375.97,2023-11-25
C0204,P007,Category_2,295.95,2023-05-20
C2911,P111,Category_3,23.95,2023-06-03
C2367,P141,Category_9,110.51,2023-07-21
C1516,P421,Category_5,43.99,2023-03-28
C4096,P493,Category_10,57.81,2023-11-06
C1093,P257,Category_8,12.63,2023-02-06
C4043,P079,Category_7,213.48,2023-09-05
C1444,P142,Category_3,93.43,2023-05-05
C1618,P135,Category_5,428.57,2023-08-28
C3672,P086,Category_1,376.27,2023-12-16
C0173,P136,Category_7,288.72,2023-09-30
C2158,P147,Category_10,247.07,2023-05-03
C4006,P197,Category_4,131.65,2023-03-16
C4527,P419,Category_8,240.1,2023-03-19
C2757,P348,Category_5,322.41,2023-07-08
C4680,P310,Category_5,392.2,2023-06-07
C4567,P148,Category_4,45.43,2023-10-14
C1334,P383,Category_6,355.69,2023-09-12
C2862,P296,Category_7,372.65,2023-07-18
C2987,P189,Category_2,281.69,2023-11-01
C4517,P253,Category_2,111.09,2023-08-11
C4735,P129,Category_1,271.9,2023-02-24
C1949,P480,Category_7,253.84,2023-01-13
C0026,P260,Category_7,240.48,2023-12-15
C3594,P048,Category_7,233.02,2023-01-28
C3457,P076,Category_4,59.86,2023-04-23
C2751,P394,Category_4,95.53,2023-11-08
C0898,P202,Category_1,53.18,2023-10-16
C1745,P392,Category_1,125.03,2023-02-25
C4137,P095,Category_8,135.42,2023-12-10
C2162,P382,Category_1,126.31,2023-05-22
C3168,P345,Category_5,109.41,2023-05-28
C4757,P165,Category_10,369.03,2023-07-24
C3141,P344,Category_9,410.19,2023-12-06
C2736,P206,Category_6,166.92,2023-12-24
C3397,P006,Category_3,156.04,2023-04-05
C0230,P253,Category_2,422.8,2023-08-07
C1160,P144,Category_2,313.84,2023-06-10
C0652,P463,Category_7,150.25,2023-05-02
C0489,P298,Category_10,358.24,2023-07-28
C0917,P437,Category_2,175.57,2023-03-14
C3772,P376,Category_9,295.35,2023-04-26
C2397,P362,Category_5,496.35,2023-09-25
C2731,P423,Category_4,154.29,2023-09-04
C4908,P394,Category_4,465.61,2023-12-03
C2534,P320,Category_2,163.72,2023-06-02
C0613,P394,Category_4,272.44,2023-10-13
C2367,P353,Category_5,232.69,2023-06-02
C1359,P224,Category_7,392.66,2023-06-14
C2272,P298,Category_10,35.24,2023-11-23
C2619,P115,Category_1,315.43,2023-08-14
C0330,P189,Category_2,381.53,2023-08-30
C2879,P140,Category_5,238.71,2023-11-13
C2424,P043,Category_5,57.12,2023-06-19
C4197,P237,Category_4,126.18,2023-06-07
C2224,P306,Category_10,341.44,2023-03-04
C2794,P342,Category_9,448.24,2023-01-07
C1419,P073,Category_10,213.7,2023-03-22
C4886,P169,Category_2,282.4,2023-02-04
C4462,P379,Category_2,118.05,2023-07-10
C4606,P306,Category_10,209.05,2023-08-13
C3081,P264,Category_1,171.71,2023-02-13
C0613,P195,Category_10,329.49,2023-12-26
C2585,P181,Category_9,492.43,2023-01-03
C4277,P312,Category_6,407.59,2023-02-27
C2541,P305,Category_7,100.12,2023-02-01
C4295,P226,Category_7,290.95,2023-08-05
C4958,P289,Category_9,37.87,2023-03-02
C3041,P239,Category_8,127.22,2023-05-23
C4542,P387,Category_7,90.25,2023-01-16
C0491,P155,Category_10,171.1,2023-09-16
C3489,P480,Category_7,341.01,2023-10-23
C0360,P269,Category_7,252.2,2023-12-06
C0109,P443,Category_2,466.79,2023-03-21
C3088,P420,Category_6,110.31,2023-09-12
C4213,P074,Category_3,185.28,2023-03-24
C2089,P294,Category_2,168.28,2023-01-08
C4936,P399,Category_7,121.8,2023-05-02
C2542,P068,Category_6,496.62,2023-09-13
C2204,P463,Category_7,196.68,2023-11-05
C3684,P259,Category_4,470.55,2023-06-01
C3746,P165,Category_10,198.28,2023-03-29
C1346,P259,Category_4,106.03,2023-02-02
C3037,P173,Category_8,64.01,2023-02-09
C2591,P208,Category_9,428.5,2023-04-06
C2444,P315,Category_7,20.89,2023-11-12
C1918,P379,Category_2,482.38,2023-09-08
C1145,P304,Category_2,212.0,2023-11-04
C2586,P412,Category_3,127.45,2023-12-20
C1112,P018,Category_10,310.64,2023-05-20
C1693,P018,Category_10,70.79,2023-02-18
C3317,P030,Category_7,40.71,2023-05-28
C1141,P427,Category_6,414.75,2023-08-01
C1888,P384,Category_10,215.21,2023-09-11
C3033,P320,Category_2,261.54,2023-11-04
C3930,P354,Category_5,92.46,2023-04-04
C4683,P482,Category_10,35.41,2023-09-17
C2507,P200,Category_1,187.05,2023-11-18
C4255,P466,Category_10,255.54,2023-07-05
C4168,P414,Category_7,383.89,2023-06-24
C3748,P211,Category_8,253.02,2023-01-16
C3040,P009,Category_2,392.34,2023-12-04
C2639,P241,Category_7,62.14,2023-07-06
C4882,P391,Category_6,36.66,2023-10-22
C3863,P185,Category_6,83.64,2023-12-31
C1613,P377,Category_1,387.15,2023-11-14
C1337,P419,Category_8,380.87,2023-10-19
C0677,P273,Category_4,74.98,2023-09-28
C0877,P319,Category_6,20.34,2023-05-11
C0335,P177,Category_9,344.21,2023-05-24
C4103,P431,Category_6,428.36,2023-05-09
C3389,P372,Category_3,378.28,2023-07-03
C1414,P298,Category_10,105.39,2023-02-11
C4377,P300,Category_10,293.97,2023-04-10
C2957,P268,Category_5,379.9,2023-01-27
C2993,P280,Category_6,131.64,2023-04-12
C0414,P228,Category_8,266.22,2023-07-17
C4463,P071,Category_5,160.66,2023-12-14
C0013,P463,Category_7,116.66,2023-06-12
C2057,P442,Category_1,484.95,2023-03-11
C3265,P013,Category_1,456.73,2023-03-14
C2282,P142,Category_3,225.61,2023-03-06
C0989,P048,Category_7,72.71,2023-09-05
C1872,P385,Category_9,365.31,2023-09-15
C2307,P315,Category_7,131.57,2023-07-17
C1262,P376,Category_9,88.42,2023-08-19
C2148,P128,Category_9,193.86,2023-12-20
C3369,P287,Category_3,267.28,2023-06-07
C4438,P187,Category_9,53.23,2023-01-18
C3628,P012,Category_1,288.01,2023-02-04
C1963,P484,Category_5,12.6,2023-12-25
C2478,P072,Category_2,446.48,2023-03-31
C1867,P167,Category_2,460.77,2023-06-12
C0193,P142,Category_3,367.87,2023-06-06
C0208,P191,Category_4,235.94,2023-09-13
C0908,P492,Category_10,131.17,2023-01-27
C3535,P067,Category_3,373.34,2023-01-17
C4176,P453,Category_10,466.24,2023-11-27
C0270,P079,Category_7,83.47,2023-01-02
C0929,P333,Category_2,235.58,2023-02-22
C0420,P132,Category_5,161.05,2023-02-15
C1181,P490,Category_4,181.59,2023-07-05
C4178,P483,Category_10,205.85,2023-09-17
C3367,P353,Category_5,476.14,2023-01-23
C2392,P306,Category_10,133.03,2023-12-02
C3217,P001,Category_2,248.87,2023-03-11
C1324,P161,Category_5,475.99,2023-01-23
C1370,P487,Category_1,240.65,2023-12-18
C0256,P064,Category_5,432.48,2023-02-23
C4440,P258,Category_8,34.09,2023-06-16
C2753,P084,Category_1,476.75,2023-07-22
C0697,P251,Category_9,97.83,2023-03-13
C4230,P398,Category_9,490.07,2023-12-22
C1114,P251,Category_9,91.91,2023-01-21
C1048,P367,Category_1,224.96,2023-07-12
C0978,P067,Category_3,157.76,2023-07-11
C4621,P066,Category_6,219.45,2023-08-14
C4756,P252,Category_1,129.01,2023-07-27
C0038,P129,Category_1,482.83,2023-01-24
C1494,P231,Category_1,156.33,2023-02-26
C4366,P444,Category_10,328.37,2023-12-20
C1731,P399,Category_7,73.04,2023-01-08
C0956,P006,Category_3,413.07,2023-01-26
C4224,P343,Category_1,273.54,2023-05-20
C4778,P427,Category_6,489.83,2023-06-29
C1201,P176,Category_5,214.58,2023-05-14
C0319,P442,Category_1,101.75,2023-01-05
C1731,P187,Category_9,176.28,2023-12-09
C0919,P395,Category_4,369.8,2023-12-06
C4539,P261,Category_1,331.26,2023-11-26
C1737,P142,Category_3,390.28,2023-06-11
C4037,P197,Category_4,41.37,2023-05-26
C4622,P154,Category_1,292.28,2023-08-15
C4143,P339,Category_9,466.42,2023-10-30
C3719,P318,Category_8,58.41,2023-03-21
C3167,P359,Category_5,51.7,2023-12-08
C4752,P324,Category_10,359.72,2023-02-06
C0683,P208,Category_9,161.02,2023-11-30
C0651,P211,Category_8,331.0,2023-12-22
C2115,P200,Category_1,274.97,2023-07-15
C3220,P344,Category_9,493.1,2023-11-18
C1776,P095,Category_8,445.08,2023-08-11
C3526,P115,Category_1,340.65,2023-12-08
C0660,P263,Category_7,134.53,2023-10-05
C1112,P306,Category_10,134.64,2023-08-14
C4125,P421,Category_5,441.71,2023-11-25
C3766,P196,Category_9,294.74,2023-10-06
C1225,P150,Category_6,395.69,2023-07-09
C4258,P327,Category_9,227.68,2023-06-05
C4148,P432,Category_9,56.02,2023-06-13
C0707,P202,Category_1,169.68,2023-08-09
C1493,P480,Category_7,84.77,2023-08-07
C1827,P176,Category_5,392.01,2023-08-14
C2652,P152,Category_9,351.75,2023-12-21
C4180,P389,Category_1,48.76,2023-05-31
C2704,P089,Category_5,312.59,2023-06-03
C0250,P424,Category_1,437.7,2023-06-27
C2177,P403,Category_3,350.2,2023-02-27
C3384,P275,Category_4,258.0,2023-04-11
C1633,P062,Category_2,159.37,2023-05-16
C1457,P059,Category_5,444.11,2023-12-09
C2524,P240,Category_3,214.29,2023-04-02
C1945,P410,Category_4,428.42,2023-09-23
C0265,P444,Category_10,392.58,2023-04-08
